"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"true_last_wait[3504]",26.5750349097187,26.4746,15.2367851225598,19.39337169,2.7904265,50.593805,1.00033688169404,11774.7270270743,4377.17816424244
"true_last_wait[3505]",26.6033885872225,26.67895,15.3640880049676,19.77929247,2.619633,50.46974,1.00026636221897,10925.4290476727,5015.06262168623
"true_last_wait[3506]",26.388533212775,26.4072,15.3594658537504,19.5236181,2.510125,50.4448,1.00128865485757,10083.9962490935,4684.56713958702
"true_last_wait[3507]",0.334208675520113,0.2932065,0.233844305271701,0.2584631406,0.02586072,0.77877785,1.00085060675752,9444.75481637446,4166.55939671747
"true_last_wait[3508]",0.332412090169387,0.2878125,0.238111230252842,0.2648776095,0.02423428,0.77213545,1.0003997764065,9781.36443738286,5481.29982855252
"true_last_wait[3509]",0.33424466105365,0.2935185,0.235036303227285,0.2604275856,0.02788391,0.7756664,1.0002332763758,9913.97369031701,5402.325376259
"true_last_wait[3510]",25.1654776881187,25.00395,14.6582361916638,18.63361332,2.586747,48.200285,1.00048248239948,11364.3781257036,5397.00316372586
"true_last_wait[3511]",0.334305058881163,0.2924515,0.239685440245738,0.2683402218,0.02457749,0.78306685,1.00031375663927,9761.70115177234,5030.89224580633
"true_last_wait[3512]",0.333447096557888,0.291448,0.240996220747846,0.2661111327,0.023422285,0.7942842,0.999937661141588,9153.05964046046,4655.05209714501
"true_last_wait[3513]",26.5853186352725,26.4089,14.9070667942147,18.99336621,3.428899,49.89302,1.00032152005338,11898.9982728197,4606.03327603954
"true_last_wait[3514]",26.7456645024713,26.933,15.4741189118342,19.85534985,2.55531,50.540015,1.00000630736542,10986.1875933766,4955.41190078217
"true_last_wait[3515]",26.33863672403,26.21115,15.2946594869152,19.67625177,2.7178485,50.199855,1.00137459763013,11411.2832413235,4764.5000988068
"true_last_wait[3516]",27.0707533890625,27.35065,15.2799902429152,19.540668,3.1822085,50.77081,1.00070313347665,10073.3880160478,4684.70181298233
"true_last_wait[3517]",26.3023724853975,26.2361,15.1006638811195,19.18847637,2.6977905,49.770835,1.00044385000935,10746.1385462836,5051.50771628676
"true_last_wait[3518]",26.982531643775,27.29395,14.9090628775996,18.89744199,3.485204,50.084175,1.00022037850948,11605.3488166577,5010.89580870038
"true_last_wait[3519]",26.8130342253,26.8221,15.1357554243423,19.55586465,3.3061335,50.298585,1.0013549522756,11501.9750384577,5188.89683539634
"true_last_wait[3520]",26.55061095887,26.4588,15.3904279379835,19.77328794,2.6890925,50.585145,1.00147866661743,12616.7391668391,5098.47494573996
"true_last_wait[3521]",26.5702783091088,26.64515,15.3465534814632,19.8394119,2.6354215,50.449995,1.0002276190631,12132.3487992104,5489.06294817814
"true_last_wait[3522]",26.6483641241863,26.44635,15.408591301083,19.83244368,2.823509,50.67048,1.00200529778366,10727.5292069686,4797.01905544627
"true_last_wait[3523]",26.83085799935,26.92665,15.6481303191921,20.31436281,2.6570855,50.91211,1.00010397704951,10672.7093342039,5146.47275220319
"true_last_wait[3524]",0.333985392376875,0.292511,0.23908068936923,0.2654573061,0.021183215,0.78395015,1.00072753706813,9900.57609376929,5057.04532553723
"true_last_wait[3525]",26.90954122865,26.8108,15.2655383690818,19.22435529,2.8092755,50.91136,1.00127009841159,13562.1287569594,4837.37816359356
"true_last_wait[3526]",26.9449253726425,26.84415,15.6143338210313,20.14008318,2.760423,51.22787,1.0016013952056,9704.82503412118,3930.21392287082
"true_last_wait[3527]",26.5299253609087,26.6059,15.3677355065677,19.64341218,2.759221,50.34995,1.00232931367501,11078.9220157505,3631.77096371865
"true_last_wait[3528]",27.0757298407913,27.23915,15.4469032407373,19.81465248,2.892862,51.20911,1.00060269758192,9966.8554577928,4706.88976918062
"true_last_wait[3529]",26.7256040277413,26.5442,15.6400301904045,20.31703149,2.6124795,50.84507,1.00170536037014,9663.76254692601,4709.37254387
"true_last_wait[3530]",26.89168557655,27.0613,15.4572574290614,19.74356181,2.639384,51.00888,1.00181989752499,11422.1016130308,4349.69317919778
"true_peak_titer_adj[1]",7.71415664,7.65818,0.65713646461074,0.696703391999999,6.7608475,8.876834,1.00004012507486,6245.3594334768,3148.724445603
"true_peak_titer_adj[2]",6.59454565,6.520875,0.64827649688883,0.678296913,5.6532115,7.7597695,1.00062230590073,5448.27203246813,2596.03262516998
"true_peak_titer_adj[3]",7.1161281275,7.07631,0.72888581281459,0.75516231,6.0114815,8.399812,1.00147830532251,6008.55326273961,3035.93498476285
"true_peak_titer_adj[4]",5.81645091125,5.7807,0.729700491425767,0.756081522,4.691456,7.1124345,1.00137768650373,5910.31699901819,2853.87447851125
"true_peak_titer_adj[5]",5.5429784025,5.533045,0.792664040282668,0.79889901,4.2463805,6.8555515,0.999917300728472,7501.62282403051,3342.53323714719
"true_peak_titer_adj[6]",4.4170712175,4.39736,0.805311175780687,0.830634063,3.110824,5.7972645,1.0002798744456,5954.49457772465,3094.92934023114
"true_peak_titer_adj[7]",7.66297842125,7.62568,0.708872804124935,0.740899698,6.5567375,8.882646,1.00067148994301,7457.56955919985,3288.87378881612
"true_peak_titer_adj[8]",6.362019595,6.3184,0.7459010421724,0.782797974,5.205503,7.656681,0.999847946696034,6429.9612525778,2723.17328074973
"true_peak_titer_adj[9]",6.38502832625,6.33395,0.711628185893663,0.757215711,5.320716,7.6203245,1.00050436128922,6349.55698719076,2902.69788922293
"true_peak_titer_adj[10]",3.79346537,3.76437,0.800347242885823,0.829477635,2.4933695,5.128736,1.00053208155263,5426.5339822521,2763.76555064649
"true_peak_titer_adj[11]",6.830058695,6.78528,0.657202892001667,0.694872381,5.835154,7.980931,1.00125974481037,6629.12768601051,2902.42772105915
"true_peak_titer_adj[12]",4.593978385,4.587625,0.717695224174645,0.743612856,3.425599,5.806422,1.00083406217883,5862.23485039719,2761.67823029431
"true_peak_titer_adj[13]",7.66138829,7.605445,0.642037286261589,0.672092232,6.7194675,8.816873,1.00056903806872,7101.15372036309,3759.55671791465
"true_peak_titer_adj[14]",5.50838662875,5.466095,0.735054532163417,0.773361225,4.350696,6.7657735,1.00036314410454,5944.9912143729,2984.74487336992
"true_peak_titer_adj[15]",6.0580871075,6.04178,0.728230527006948,0.747045075,4.849223,7.275255,1.0014201943621,6337.98054311629,2988.93445058716
"true_peak_titer_adj[16]",4.40724158375,4.40179,0.737153738094657,0.7450065,3.202051,5.628489,1.00125444577756,6181.03831949224,3505.01021475205
"true_peak_titer_adj[17]",7.69611088,7.63367,0.707021419116467,0.732841767000001,6.6539115,8.9750575,1.00032038027973,6258.97777026239,3635.59252204809
"true_peak_titer_adj[18]",5.36492945375,5.33821,0.733843105451392,0.764695428,4.178272,6.623609,0.999853815424142,6241.1482099266,3235.04752943267
"true_peak_titer_adj[19]",5.95294842,5.928185,0.689611269333803,0.715391565,4.853738,7.0970055,1.00005049814169,6093.83024409397,3027.28918041934
"true_peak_titer_adj[20]",4.13262521375,4.125595,0.749302233533675,0.767727344999999,2.8983885,5.383138,1.00104742780632,6957.14826837133,3508.25528911461
"true_peak_titer_adj[21]",7.604408725,7.56511,0.683266408554896,0.713390055,6.5487115,8.7895955,1.00112809193245,6558.20012229015,3782.18414683883
"true_peak_titer_adj[22]",5.42572206625,5.394945,0.72165001468122,0.746007255,4.2824485,6.684104,0.999825788526108,5367.00914494036,2701.49664549425
"true_peak_titer_adj[23]",6.01811871,6.00362,0.720730328008212,0.741944931,4.861528,7.253112,1.00064492370487,8111.80458531314,3737.75652104951
"true_peak_titer_adj[24]",3.76347827125,3.76136,0.753382443785158,0.748994694,2.514321,5.017393,1.00092411481907,6515.59724368885,3248.10645758181
"true_peak_titer_adj[25]",7.91337928875,7.862135,0.668801710904991,0.712819254,6.929319,9.097284,1.00031726473484,6718.42335010796,3861.30790239907
"true_peak_titer_adj[26]",5.93210865875,5.88727,0.707612446211232,0.737467479,4.837832,7.1715475,1.00148407353975,6005.31901412804,3259.57502586012
"true_peak_titer_adj[27]",7.11457021125,7.050405,0.618261033421077,0.656087565,6.2163,8.202458,1.00065639586316,5535.79887337913,2894.07279763339
"true_peak_titer_adj[28]",5.32229949,5.2912,0.699302973943741,0.723909102,4.1990125,6.514153,1.00069726240065,4485.23091332551,2123.87356294661
"true_peak_titer_adj[29]",6.4546204975,6.454135,0.784031540431841,0.794317776,5.157373,7.774913,1.00056344513472,5388.68488650904,2322.5623301571
"true_peak_titer_adj[30]",3.81908768875,3.813025,0.786683715464841,0.786978906,2.5412535,5.1335345,1.00019314067215,7363.52429704326,4001.76986934673
"true_peak_titer_adj[31]",6.448233515,6.42256,0.674150895231689,0.688749242999999,5.374665,7.5983885,1.00003871658092,6138.98674060124,2888.74951844344
"true_peak_titer_adj[32]",4.4674226975,4.464695,0.748552343583072,0.734687604000001,3.2067355,5.694701,1.00267330100421,6443.72778873745,2834.79184694145
"true_peak_titer_adj[33]",5.92504318375,5.91394,0.751988120874372,0.755332809000001,4.6865445,7.173021,1.00028629836413,6178.8682225608,3326.31152618285
"true_peak_titer_adj[34]",4.87732622625,4.87288,0.778640251646455,0.778832018999999,3.593654,6.1681795,1.0012907514047,6183.38606411757,3324.76774943897
"true_peak_titer_adj[35]",5.1202653225,5.09509,0.803426620435573,0.826964628,3.8247785,6.500248,0.99996779925318,5287.62331838062,2290.69868915193
"true_peak_titer_adj[36]",7.24422941125,7.194305,0.642466350333253,0.685739565,6.288422,8.385161,1.00042331848765,6541.24812040839,3285.09107598301
"true_peak_titer_adj[37]",9.19398844125,9.140685,0.609712305760394,0.640364592,8.295597,10.28064,1.0004532567503,6226.85599867175,3229.00823707315
"true_peak_titer_adj[38]",7.32406226875,7.298295,0.700223942522588,0.716177343,6.1960905,8.5290525,1.00010494319492,7380.21148154559,3344.75061120799
"true_peak_titer_adj[39]",6.53694883635375,6.519395,4.39126513266442,5.732999223,-0.29667,13.32782,1.00058203916736,10523.460168138,4599.13425098526
"true_peak_titer_adj[40]",5.53876596125,5.537275,0.74914150853275,0.741618759,4.3214815,6.8238625,1.00103521283564,8629.83723609784,4249.31980824713
"true_peak_titer_adj[41]",7.3266253525,7.310335,0.744157640653573,0.775933536,6.133543,8.570805,1.00001234047488,5852.09135876902,3115.45305431529
"true_peak_titer_adj[42]",7.63757430625,7.60236,0.696034747845803,0.722737848,6.535129,8.8401675,1.00047520673715,6063.95071865397,2883.42842572116
"true_peak_titer_adj[43]",9.4330306775,9.32675,0.593149249098659,0.601424103,8.676167,10.5686,1.00005632203571,7363.77930683547,3932.84382864606
"true_peak_titer_adj[44]",7.69714637875,7.62636,0.708905773947297,0.739491228,6.663906,8.9905385,1.00118891157669,2357.93741886323,3490.32335277052
"true_peak_titer_adj[45]",8.66242193125,8.58117,0.591989080775125,0.623692755,7.856188,9.779203,1.00148278768454,6735.17275331562,3690.03149587077
"true_peak_titer_adj[46]",7.91538670125,7.82929,0.570049024826565,0.595886592000001,7.152743,8.986173,0.99995875136855,6735.14291534715,3481.26505571836
"true_peak_titer_adj[47]",8.67998737625,8.5802,0.601676644064863,0.61817007,7.882486,9.798349,1.00008064871249,6621.4740383751,3557.14739419101
"true_peak_titer_adj[48]",7.08074690625,7.07447,0.725984705320994,0.726296088,5.8889985,8.2869335,1.00147566674233,7220.58955815561,3261.96366943091
"true_peak_titer_adj[49]",9.376178215,9.26906,0.524087927834062,0.529829349,8.721203,10.365285,1.00055304736268,6685.70275240955,3381.74522324613
"true_peak_titer_adj[50]",7.85368719125,7.810255,0.66361733998884,0.697289019,6.8492795,9.0174105,1.0002386460897,5189.00544713121,2762.46219018486
"true_peak_titer_adj[51]",5.48316537625,5.44794,0.765078817825356,0.804621846,4.2914,6.801154,1.00086501502469,5249.45407854149,2619.07329028774
"true_peak_titer_adj[52]",5.94838585,5.8996,0.678079688059926,0.716933468999999,4.915391,7.130168,1.00006017341388,5721.14859042262,2951.48556091457
"true_peak_titer_adj[53]",10.803482925,10.70475,0.411808641951141,0.38184363,10.33109,11.60724,1.00006653237498,7393.66195387487,4242.01810865027
"true_peak_titer_adj[54]",8.383762505,8.31216,0.5902107946166,0.618948435000001,7.5340305,9.4424575,1.00020407786303,5610.83035875856,2757.56234128387
"true_peak_titer_adj[55]",8.2142453125,8.14236,0.662836261891229,0.711180981,7.299532,9.4237615,1.00131064712825,5523.91330545001,2887.84321353713
"true_peak_titer_adj[56]",5.20281122625,5.21043,0.743276952513614,0.748364589,3.980597,6.4235015,1.00063585427725,5399.13023472756,2086.37281387263
"true_peak_titer_adj[57]",8.02631517,7.97713,0.682101131583055,0.705776904,6.9946505,9.2348415,0.999826247734827,6106.79251608382,3018.72755017183
"true_peak_titer_adj[58]",9.2436181925,9.16433,0.578015153243889,0.608488692000002,8.461869,10.324205,1.00076518667468,6327.40507758706,3714.424744111
"true_peak_titer_adj[59]",6.54475604625,6.48208,0.687448165640262,0.716333016,5.5422435,7.775472,1.00035502903754,6402.47392660646,3265.05741282173
"true_peak_titer_adj[60]",7.43658457875,7.363515,0.587440787991051,0.628259163,6.613829,8.502282,1.00029813997524,5683.44840574135,3474.56640605031
"true_peak_titer_adj[61]",8.2059952875,8.148145,0.683813621402731,0.712107606,7.1788675,9.412261,1.00108929099327,5766.845115829,2876.23387722927
"true_peak_titer_adj[62]",10.8819830875,10.7905,0.395658679677405,0.366424589999999,10.4285,11.64992,1.00031243583389,9641.79357224138,4290.34497852069
"true_peak_titer_adj[63]",7.3355543225,7.303915,0.806934206436607,0.840760221,6.0481465,8.6974295,1.00040908775201,7065.09621032576,3609.54033600428
"true_peak_titer_adj[64]",6.999622805,6.95881,0.674931081379042,0.705977055,5.9663115,8.2141965,1.00019222597425,5667.40756290097,3194.94106846358
"true_peak_titer_adj[65]",5.2064032925,5.17273,0.752083324153824,0.778750476000001,4.020396,6.5151435,1.00086745571646,5469.07554817578,2932.72692630409
"true_peak_titer_adj[66]",6.48015214158,6.420425,4.33578486374322,5.570832435,-0.20809045,13.282365,0.999774583299539,9188.17414902439,5007.9537731964
"true_peak_titer_adj[67]",5.8476854225,5.76636,0.550508627823998,0.570348807,5.117613,6.8692505,1.00063515610762,5679.09530682182,3168.42443863416
"true_peak_titer_adj[68]",6.44688235590378,6.401405,4.40220961453536,5.701316061,-0.3228522,13.26283,1.00063978341905,10744.463300196,4013.4100476138
"true_peak_titer_adj[69]",6.49694018031029,6.501125,4.32900993001734,5.585295198,-0.2674842,13.21556,1.00044714089616,10050.6386613002,4156.35195762722
"true_peak_titer_adj[70]",6.50805503755625,6.470725,4.3490958304225,5.594502144,-0.2779146,13.272335,1.00077378600559,11547.6722466541,4886.84667402415
"true_peak_titer_adj[71]",6.45218655745537,6.398855,4.29046191285466,5.476687335,-0.23285415,13.183035,1.00292391195459,11421.8089809711,4383.1947809599
"true_peak_titer_adj[72]",6.73218840875,6.73433,1.08707180787477,1.06799091,4.926295,8.5127155,1.00195986852509,5195.94474961077,4393.4394659838
"true_peak_titer_adj[73]",6.48351088442625,6.484835,4.33603969896676,5.579194299,-0.2654501,13.23326,1.00033643569694,12196.3243821728,4431.81333317261
"true_peak_titer_adj[74]",7.00945054125,7.00517,0.980348871491841,0.964935384,5.3946655,8.6203505,1.00043811295364,7711.61268779752,5530.05528141662
"true_peak_titer_adj[75]",6.58911312625,6.59929,0.954630657285918,0.951932982,5.030428,8.1709085,1.00024294844405,5135.33680214357,4975.2515057477
"true_peak_titer_adj[76]",5.09003616375,5.07004,0.772046495635348,0.793331847,3.8401835,6.4052965,1.00024689260597,7486.52920279152,3274.81872357414
"true_peak_titer_adj[77]",6.47310832168087,6.507265,4.32253918445203,5.555405982,-0.28820295,13.220435,1.00004092907496,11972.8452043072,4772.08082485056
"true_peak_titer_adj[78]",6.3483045625,6.26839,0.625435238829492,0.655279548,5.4841825,7.5042895,1.00020092099322,7350.64515618379,2834.09592024362
"true_peak_titer_adj[79]",5.7392558025,5.65174,0.552306571904909,0.572305838999999,5.012272,6.782704,1.0000470370661,5535.49334394239,3523.13157073313
"true_peak_titer_adj[80]",2.9280636625,2.870825,0.743508969947109,0.780010686,1.798197,4.2312215,1.00028290005581,5601.21027996699,3078.15710466825
"true_peak_titer_adj[81]",6.52943973202875,6.56871,4.30965466081198,5.512796058,-0.18010405,13.208515,1.00100414341658,10548.0614918719,4525.28553346362
"true_peak_titer_adj[82]",6.48615590248625,6.478685,4.34791181920709,5.570150439,-0.2652428,13.247555,1.00049042516261,10874.9738457775,4865.76890263843
"true_peak_titer_adj[83]",6.47415694573125,6.50196,4.34773722933442,5.686719864,-0.23374075,13.21618,1.00153938874499,9588.16192239207,5039.81948360181
"true_peak_titer_adj[84]",6.491790201585,6.487555,4.31968674157125,5.566658916,-0.2551743,13.21141,1.00113996876594,10122.9544910946,4464.4304882422
"true_peak_titer_adj[85]",5.488058025,5.447115,0.7418516347181,0.768461232,4.3216825,6.7585155,1.000067515785,6944.88721293966,3296.46609150446
"true_peak_titer_adj[86]",6.56143300519,6.58469,4.34074934459949,5.559290394,-0.27416995,13.257275,1.00133032100832,10903.8594648529,4596.86557872625
"true_peak_titer_adj[87]",5.7097122525,5.6651,0.681513571855288,0.710743614,4.6676585,6.912256,1.0004658258808,5650.27108158415,2802.45672126795
"true_peak_titer_adj[88]",4.7237247625,4.659535,0.641611701865574,0.677147898,3.796525,5.882793,1.00067944113804,5378.61491560648,3263.89597918885
"true_peak_titer_adj[89]",6.50923725232875,6.520825,4.29321553413009,5.448858933,-0.1973666,13.23253,1.00088682867611,11714.3263574741,4818.76944379963
